index,video_id,date_published,date_published_millis,year,month,day,duration,tags,title,views,Count,originalSentence,start,verse,valid,book,testament,bookIndex,chapterNum,verseNum,chapterStr,verseStr
4323,yf86W_IQ3bo,2020-12-13,1607835600000,2020,12,13,4.961,,Sunday Night Service- It's Time To Go Part II,95,1,proverbs 11 proverbs 11 23-25 i'm in the,1254.559,Proverbs 11,True,Proverbs,OLD,19,11,0,11,0
4324,yf86W_IQ3bo,2020-12-13,1607835600000,2020,12,13,6.72,,Sunday Night Service- It's Time To Go Part II,95,1,uh it's a joke guys proverbs 11 23-25,1264.72,Proverbs 11,True,Proverbs,OLD,19,11,0,11,0
4325,yf86W_IQ3bo,2020-12-13,1607835600000,2020,12,13,4.16,,Sunday Night Service- It's Time To Go Part II,95,1,mind leviticus 10,2624.64,Leviticus 10,True,Leviticus,OLD,2,10,0,10,0
4326,yf86W_IQ3bo,2020-12-13,1607835600000,2020,12,13,3.56,,Sunday Night Service- It's Time To Go Part II,95,1,ezekiel 33,3191.2,Ezekiel 33,True,Ezekiel,OLD,25,33,0,33,0
4327,yf86W_IQ3bo,2020-12-13,1607835600000,2020,12,13,3.919,,Sunday Night Service- It's Time To Go Part II,95,1,second corinthians chapter four,4288.32,2 Corinthians 4,True,2 Corinthians,NEW,46,0,0,0,0
4328,yf86W_IQ3bo,2020-12-13,1607835600000,2020,12,13,3.44,,Sunday Night Service- It's Time To Go Part II,95,1,second peter chapter three verse three,4971.52,2 Peter 3:3,True,2 Peter,NEW,60,0,0,0,0
4329,yf86W_IQ3bo,2020-12-13,1607835600000,2020,12,13,3.2,,Sunday Night Service- It's Time To Go Part II,95,1,second peter chapter three verse three,4973.6,2 Peter 3:3,True,2 Peter,NEW,60,0,0,0,0
4330,yf86W_IQ3bo,2020-12-13,1607835600000,2020,12,13,4.88,,Sunday Night Service- It's Time To Go Part II,95,1,very soon matthew 24 verse 14 matthew 24,5213.12,Matthew 24:14,True,Matthew,NEW,39,24,14,24,14
4331,yf86W_IQ3bo,2020-12-13,1607835600000,2020,12,13,4.56,,Sunday Night Service- It's Time To Go Part II,95,1,mark 13 33 number five understanding,5318.0,Mark 13:33,True,Mark,NEW,40,13,33,13,33
4332,yf86W_IQ3bo,2020-12-13,1607835600000,2020,12,13,4.0,,Sunday Night Service- It's Time To Go Part II,95,1,mark 13 33 and since you don't know when,5322.56,Mark 13:33,True,Mark,NEW,40,13,33,13,33
4333,yf86W_IQ3bo,2020-12-13,1607835600000,2020,12,13,6.32,,Sunday Night Service- It's Time To Go Part II,95,1,11 25 proverbs 11 25,5931.28,Proverbs 11:25,True,Proverbs,OLD,19,11,25,11,25
4334,yf86W_IQ3bo,2020-12-13,1607835600000,2020,12,13,4.8,,Sunday Night Service- It's Time To Go Part II,95,1,amen look at the book of acts chapter 5,6095.28,Acts 5,True,Acts,NEW,43,5,0,5,0
4335,yf86W_IQ3bo,2020-12-13,1607835600000,2020,12,13,5.359,,Sunday Night Service- It's Time To Go Part II,95,1,acts chapter 5 41-42 the apostles left,6100.8,Acts 5,True,Acts,NEW,43,5,0,5,0
4336,yf86W_IQ3bo,2020-12-13,1607835600000,2020,12,13,2.881,,Sunday Night Service- It's Time To Go Part II,95,1,in galatians 6 7,6191.679,Galatians 6:7,True,Galatians,NEW,47,6,7,6,7
4337,yf86W_IQ3bo,2020-12-13,1607835600000,2020,12,13,3.201,,Sunday Night Service- It's Time To Go Part II,95,1,but notice this acts chapter one verse,6358.719,Acts 1,True,Acts,NEW,43,1,0,1,0
4338,yf86W_IQ3bo,2020-12-13,1607835600000,2020,12,13,1.921,,Sunday Night Service- It's Time To Go Part II,95,1,really powerful acts chapter one verse,6365.119,Acts 1,True,Acts,NEW,43,1,0,1,0
4339,yf86W_IQ3bo,2020-12-13,1607835600000,2020,12,13,5.199,,Sunday Night Service- It's Time To Go Part II,95,1,verse 15 mark 16 15.,6421.52,Mark 16:15,True,Mark,NEW,40,16,15,16,15
4340,yf86W_IQ3bo,2020-12-13,1607835600000,2020,12,13,3.36,,Sunday Night Service- It's Time To Go Part II,95,1,matthew 28 verse 18,6674.56,Matthew 28:18,True,Matthew,NEW,39,28,18,28,18
4341,kY6mXbwLdVE,2021-04-30,1619755200000,2021,4,30,3.84,,Friday Night Women's Conference,166,1,the book of matthew chapter 6 verses 19,3109.44,Matthew 6,True,Matthew,NEW,39,6,0,6,0
4342,kY6mXbwLdVE,2021-04-30,1619755200000,2021,4,30,3.839,,Friday Night Women's Conference,166,1,matthew 6 19-21 this is going to bless,3183.52,Matthew 6,True,Matthew,NEW,39,6,0,6,0
4343,kY6mXbwLdVE,2021-04-30,1619755200000,2021,4,30,4.48,,Friday Night Women's Conference,166,1,33-34 so matthew 6,3187.359,Matthew 6,True,Matthew,NEW,39,6,0,6,0
4344,kY6mXbwLdVE,2021-04-30,1619755200000,2021,4,30,3.04,,Friday Night Women's Conference,166,1,follow you and jesus said in mark 10 29,3390.64,Mark 10:29,True,Mark,NEW,40,10,29,10,29
4345,kY6mXbwLdVE,2021-04-30,1619755200000,2021,4,30,4.32,,Friday Night Women's Conference,166,1,i think of philippians 3 verse 3 in the,3821.68,Philippians 3:3,True,Philippians,NEW,49,3,3,3,3
4346,kY6mXbwLdVE,2021-04-30,1619755200000,2021,4,30,5.199,,Friday Night Women's Conference,166,1,and that sticks out to me is ephesians 4,4125.04,Ephesians 4,True,Ephesians,NEW,48,4,0,4,0
4347,kY6mXbwLdVE,2021-04-30,1619755200000,2021,4,30,4.0,,Friday Night Women's Conference,166,1,hooked up to the source come on john 15,4964.639,John 15,True,John,NEW,42,15,0,15,0
4348,kY6mXbwLdVE,2021-04-30,1619755200000,2021,4,30,3.52,,Friday Night Women's Conference,166,1,we're going to go to romans 12,5202.96,Romans 12,True,Romans,NEW,44,12,0,12,0
4349,kY6mXbwLdVE,2021-04-30,1619755200000,2021,4,30,3.921,,Friday Night Women's Conference,166,1,all right let's go to romans 12 1-2,5240.159,Romans 12,True,Romans,NEW,44,12,0,12,0
4350,kY6mXbwLdVE,2021-04-30,1619755200000,2021,4,30,3.84,,Friday Night Women's Conference,166,1,we looked at mark chapter four today and,5519.28,Mark 4,True,Mark,NEW,40,4,0,4,0
4351,kY6mXbwLdVE,2021-04-30,1619755200000,2021,4,30,4.879,,Friday Night Women's Conference,166,1,things write down philippians 4 8. i,6875.36,Philippians 4:8,True,Philippians,NEW,49,4,8,4,8
4352,kY6mXbwLdVE,2021-04-30,1619755200000,2021,4,30,4.4,,Friday Night Women's Conference,166,1,hallelujah that's philippians 2 5. i'm,7328.719,Philippians 2:5,True,Philippians,NEW,49,2,5,2,5
4353,kY6mXbwLdVE,2021-04-30,1619755200000,2021,4,30,6.481,,Friday Night Women's Conference,166,1,going to go to ephesians 6,8200.479,Ephesians 6,True,Ephesians,NEW,48,6,0,6,0
4354,kY6mXbwLdVE,2021-04-30,1619755200000,2021,4,30,4.64,,Friday Night Women's Conference,166,1,book of judges chapter four,8896.0,Judges 4,True,Judges,OLD,6,4,0,4,0
4355,CtlBN7hEtQY,2021-08-20,1629432000000,2021,8,20,5.76,,Revival; The Hungry Heart,46,1,first kings chapter three three through,32.0,1 Kings 3,True,1 Kings,OLD,10,0,0,0,0
4356,CtlBN7hEtQY,2021-08-20,1629432000000,2021,8,20,5.121,,Revival; The Hungry Heart,46,1,fifteen first kings chapter three,34.079,1 Kings 3,True,1 Kings,OLD,10,0,0,0,0
4357,CtlBN7hEtQY,2021-08-20,1629432000000,2021,8,20,7.28,,Revival; The Hungry Heart,46,1,for a moment first kings chapter three,39.2,1 Kings 3,True,1 Kings,OLD,10,0,0,0,0
4358,CtlBN7hEtQY,2021-08-20,1629432000000,2021,8,20,6.799,,Revival; The Hungry Heart,46,1,first kings chapter 11,179.36,1 Kings 11,True,1 Kings,OLD,10,0,0,0,0
4359,CtlBN7hEtQY,2021-08-20,1629432000000,2021,8,20,3.28,,Revival; The Hungry Heart,46,1,daniel comes at like five o'clock and he,606.32,Daniel 5,True,Daniel,OLD,26,5,0,5,0
4360,CtlBN7hEtQY,2021-08-20,1629432000000,2021,8,20,3.039,,Revival; The Hungry Heart,46,1,uh second corinthians chapter four that,1740.64,2 Corinthians 4,True,2 Corinthians,NEW,46,0,0,0,0
4361,CtlBN7hEtQY,2021-08-20,1629432000000,2021,8,20,5.119,,Revival; The Hungry Heart,46,1,look at this proverbs 27,2072.48,Proverbs 27,True,Proverbs,OLD,19,27,0,27,0
4362,CtlBN7hEtQY,2021-08-20,1629432000000,2021,8,20,4.48,,Revival; The Hungry Heart,46,1,thirsty people matthew chapter 5 verse 6,2330.32,Matthew 5:6,True,Matthew,NEW,39,5,6,5,6
4363,CtlBN7hEtQY,2021-08-20,1629432000000,2021,8,20,4.8,,Revival; The Hungry Heart,46,1,familiar passage matthew chapter 5 verse,2332.88,Matthew 5,True,Matthew,NEW,39,5,0,5,0
4364,CtlBN7hEtQY,2021-08-20,1629432000000,2021,8,20,4.4,,Revival; The Hungry Heart,46,1,psalms 91 psalms 91 is a familiar,2449.76,Psalms 91,True,Psalms,OLD,18,91,0,91,0
4365,CtlBN7hEtQY,2021-08-20,1629432000000,2021,8,20,4.801,,Revival; The Hungry Heart,46,1,said that moses actually wrote psalms 91,2455.599,Psalms 91,True,Psalms,OLD,18,91,0,91,0
4366,CtlBN7hEtQY,2021-08-20,1629432000000,2021,8,20,3.92,,Revival; The Hungry Heart,46,1,see psalms 91 is such a powerful verse i,2461.76,Psalms 91,True,Psalms,OLD,18,91,0,91,0
4367,CtlBN7hEtQY,2021-08-20,1629432000000,2021,8,20,3.76,,Revival; The Hungry Heart,46,1,and all that psalm 91 is one of the most,2468.64,Psalm 91:1,True,Psalms,OLD,18,91,1,91,1
4368,CtlBN7hEtQY,2021-08-20,1629432000000,2021,8,20,4.16,,Revival; The Hungry Heart,46,1,second corinthians 13 5 the bible says,2747.52,2 Corinthians 13:5,True,2 Corinthians,NEW,46,0,0,0,0
4369,CtlBN7hEtQY,2021-08-20,1629432000000,2021,8,20,4.481,,Revival; The Hungry Heart,46,1,church in revelation chapter 2 verse 4.,2822.319,Revelation 2:4,True,Revelation,NEW,65,2,4,2,4
4370,CtlBN7hEtQY,2021-08-20,1629432000000,2021,8,20,4.0,,Revival; The Hungry Heart,46,1,at this in first kings chapter 11 verse,3415.839,1 Kings 11,True,1 Kings,OLD,10,0,0,0,0
4371,CtlBN7hEtQY,2021-08-20,1629432000000,2021,8,20,3.12,,Revival; The Hungry Heart,46,1,but look at jude jude chapter one you,3820.88,Jude 1,True,Jude,NEW,64,1,0,1,0
4372,CtlBN7hEtQY,2021-08-20,1629432000000,2021,8,20,4.319,,Revival; The Hungry Heart,46,1,don't have to go there jude chapter 1,3822.24,Jude 1,True,Jude,NEW,64,1,0,1,0
4373,CtlBN7hEtQY,2021-08-20,1629432000000,2021,8,20,5.68,,Revival; The Hungry Heart,46,1,laodicea church in revelation chapter 3,3945.119,Revelation 3,True,Revelation,NEW,65,3,0,3,0
4374,jFtz7WkLreg,2021-01-03,1609650000000,2021,1,3,4.08,,LIVE - 21 days of Prayer and Fast,83,1,anyways luke chapter four,1150.64,Luke 4,True,Luke,NEW,41,4,0,4,0
4375,jFtz7WkLreg,2021-01-03,1609650000000,2021,1,3,5.841,,LIVE - 21 days of Prayer and Fast,83,1,and this is so crucial matthew 22,1283.679,Matthew 22,True,Matthew,NEW,39,22,0,22,0
4376,jFtz7WkLreg,2021-01-03,1609650000000,2021,1,3,3.601,,LIVE - 21 days of Prayer and Fast,83,1,commandment which is in matthew 22 which,1478.159,Matthew 22,True,Matthew,NEW,39,22,0,22,0
4377,jFtz7WkLreg,2021-01-03,1609650000000,2021,1,3,5.519,,LIVE - 21 days of Prayer and Fast,83,1,content and uh matthew 22,1589.52,Matthew 22,True,Matthew,NEW,39,22,0,22,0
4378,jFtz7WkLreg,2021-01-03,1609650000000,2021,1,3,4.0,,LIVE - 21 days of Prayer and Fast,83,1,acts acts chapter 10,1956.48,Acts 10,True,Acts,NEW,43,10,0,10,0
4379,L6kdg7EIons,2020-05-22,1590120000000,2020,5,22,5.58,,FRIDAY NIGHT LIVE SERVICE TV,18,1,this in your spirit but John 14:12 very,251.829,John 14:12,True,John,NEW,42,14,12,14,12
4380,L6kdg7EIons,2020-05-22,1590120000000,2020,5,22,4.86,,FRIDAY NIGHT LIVE SERVICE TV,18,1,Bible says in acts 1:8 you shall receive,373.18,Acts 1:8,True,Acts,NEW,43,1,8,1,8
4381,L6kdg7EIons,2020-05-22,1590120000000,2020,5,22,4.41,,FRIDAY NIGHT LIVE SERVICE TV,18,1,this to him but look what John 20:1 says,422.83,John 20:1,True,John,NEW,42,20,1,20,1
4382,L6kdg7EIons,2020-05-22,1590120000000,2020,5,22,5.85,,FRIDAY NIGHT LIVE SERVICE TV,18,1,in John 21 let's say 24 the disciples,427.24,John 21:24,True,John,NEW,42,21,24,21,24
4383,L6kdg7EIons,2020-05-22,1590120000000,2020,5,22,6.63,,FRIDAY NIGHT LIVE SERVICE TV,18,1,John 21 manifesting your like to see,566.899,John 21,True,John,NEW,42,21,0,21,0
4384,L6kdg7EIons,2020-05-22,1590120000000,2020,5,22,5.44,,FRIDAY NIGHT LIVE SERVICE TV,18,1,John 14:12 that Jesus would do these,570.009,John 14:12,True,John,NEW,42,14,12,14,12
4385,L6kdg7EIons,2020-05-22,1590120000000,2020,5,22,3.899,,FRIDAY NIGHT LIVE SERVICE TV,18,1,the gospel mark chapter 16 verse 15 and,662.0,Mark 16:15,True,Mark,NEW,40,16,15,16,15
4386,L6kdg7EIons,2020-05-22,1590120000000,2020,5,22,4.71,,FRIDAY NIGHT LIVE SERVICE TV,18,1,purpose and then I talked about acts 1:8,918.14,Acts 1:8,True,Acts,NEW,43,1,8,1,8
4387,LK-ZiDzxVSo,2021-03-24,1616558400000,2021,3,24,3.439,,Pastor Karen - The Victorious Life,126,1,guys to go to mark chapter 14,1928.08,Mark 14,True,Mark,NEW,40,14,0,14,0
4388,LK-ZiDzxVSo,2021-03-24,1616558400000,2021,3,24,3.439,,Pastor Karen - The Victorious Life,126,1,second corinthians 2 14 now thanks be,2982.64,2 Corinthians 2:14,True,2 Corinthians,NEW,46,0,0,0,0
4389,LK-ZiDzxVSo,2021-03-24,1616558400000,2021,3,24,4.24,,Pastor Karen - The Victorious Life,126,1,the bible says in second samuel 7 your,3057.68,2 Samuel 7,True,2 Samuel,OLD,9,0,0,0,0
4390,LK-ZiDzxVSo,2021-03-24,1616558400000,2021,3,24,4.64,,Pastor Karen - The Victorious Life,126,1,psalm 33 4 write that one down for the,3084.24,Psalm 33:4,True,Psalms,OLD,18,33,4,33,4
4391,LK-ZiDzxVSo,2021-03-24,1616558400000,2021,3,24,5.36,,Pastor Karen - The Victorious Life,126,1,in him isaiah 40 verse 8.,3095.44,Isaiah 40:8,True,Isaiah,OLD,22,40,8,40,8
4392,LK-ZiDzxVSo,2021-03-24,1616558400000,2021,3,24,4.48,,Pastor Karen - The Victorious Life,126,1,endures forever matthew 24 35 says,3133.52,Matthew 24:35,True,Matthew,NEW,39,24,35,24,35
4393,LK-ZiDzxVSo,2021-03-24,1616558400000,2021,3,24,6.08,,Pastor Karen - The Victorious Life,126,1,will pass away luke 1 37 for no,3149.2,Luke 1:37,True,Luke,NEW,41,1,37,1,37
4394,LK-ZiDzxVSo,2021-03-24,1616558400000,2021,3,24,5.68,,Pastor Karen - The Victorious Life,126,1,verse 15. john chapter 20 we're actually,3165.52,John 20,True,John,NEW,42,20,0,20,0
4395,LK-ZiDzxVSo,2021-03-24,1616558400000,2021,3,24,4.96,,Pastor Karen - The Victorious Life,126,1,in john chapter 20,3181.68,John 20,True,John,NEW,42,20,0,20,0
4396,LK-ZiDzxVSo,2021-03-24,1616558400000,2021,3,24,4.8,,Pastor Karen - The Victorious Life,126,1,john chapter 20 verse 10 and it says,3196.16,John 20:10,True,John,NEW,42,20,10,20,10
4397,LK-ZiDzxVSo,2021-03-24,1616558400000,2021,3,24,7.48,,Pastor Karen - The Victorious Life,126,1,5 17. ephesians 5 17 the bible says,3698.16,Ephesians 5:17,True,Ephesians,NEW,48,5,17,5,17
4398,LK-ZiDzxVSo,2021-03-24,1616558400000,2021,3,24,3.84,,Pastor Karen - The Victorious Life,126,1,in romans chapter 12,3783.92,Romans 12,True,Romans,NEW,44,12,0,12,0
4399,LK-ZiDzxVSo,2021-03-24,1616558400000,2021,3,24,3.119,,Pastor Karen - The Victorious Life,126,1,john 10 27-28 says my sheep hear my,3824.72,John 10,True,John,NEW,42,10,0,10,0
4400,LK-ZiDzxVSo,2021-03-24,1616558400000,2021,3,24,3.601,,Pastor Karen - The Victorious Life,126,1,the bible says in isaiah 1 if you be,3835.599,Isaiah 1,True,Isaiah,OLD,22,1,0,1,0
4401,LK-ZiDzxVSo,2021-03-24,1616558400000,2021,3,24,3.601,,Pastor Karen - The Victorious Life,126,1,in the book of revelation chapter 2,4170.319,Revelation 2,True,Revelation,NEW,65,2,0,2,0
4402,LK-ZiDzxVSo,2021-03-24,1616558400000,2021,3,24,3.04,,Pastor Karen - The Victorious Life,126,1,joshua 1 8,4215.76,Joshua 1:8,True,Joshua,OLD,5,1,8,1,8
4403,LK-ZiDzxVSo,2021-03-24,1616558400000,2021,3,24,3.841,,Pastor Karen - The Victorious Life,126,1,and then we have psalm one what do i i'm,4231.679,Psalm 1,True,Psalms,OLD,18,1,0,1,0
4404,LK-ZiDzxVSo,2021-03-24,1616558400000,2021,3,24,5.041,,Pastor Karen - The Victorious Life,126,1,and fasting ephesians 6 18 says praying,4758.719,Ephesians 6:18,True,Ephesians,NEW,48,6,18,6,18
4405,LK-ZiDzxVSo,2021-03-24,1616558400000,2021,3,24,4.241,,Pastor Karen - The Victorious Life,126,1,in john chapter 20 and she said where is,5030.239,John 20,True,John,NEW,42,20,0,20,0
4406,LK-ZiDzxVSo,2021-03-24,1616558400000,2021,3,24,6.32,,Pastor Karen - The Victorious Life,126,1,james 3 5-10 and passion translation,5168.48,James 3,True,James,NEW,58,3,0,3,0
4407,LK-ZiDzxVSo,2021-03-24,1616558400000,2021,3,24,3.681,,Pastor Karen - The Victorious Life,126,1,ephesians 4 29 this is so good i want,5344.719,Ephesians 4:29,True,Ephesians,NEW,48,4,29,4,29
4408,LK-ZiDzxVSo,2021-03-24,1616558400000,2021,3,24,4.88,,Pastor Karen - The Victorious Life,126,1,ephesians 4 29,5350.4,Ephesians 4:29,True,Ephesians,NEW,48,4,29,4,29
4409,LK-ZiDzxVSo,2021-03-24,1616558400000,2021,3,24,4.48,,Pastor Karen - The Victorious Life,126,1,standing on mark 11,6006.56,Mark 11,True,Mark,NEW,40,11,0,11,0
4410,LK-ZiDzxVSo,2021-03-24,1616558400000,2021,3,24,2.32,,Pastor Karen - The Victorious Life,126,1,standing on mark 11.,6021.04,Mark 11,True,Mark,NEW,40,11,0,11,0
4411,VRRkxGVSRh0,2021-06-10,1623297600000,2021,6,10,5.04,,Wednesday Night Service,59,1,um we're just gonna open up to john 3 16,402.96,John 3:16,True,John,NEW,42,3,16,3,16
4412,VRRkxGVSRh0,2021-06-10,1623297600000,2021,6,10,3.2,,Wednesday Night Service,59,1,john 3 16,615.12,John 3:16,True,John,NEW,42,3,16,3,16
4413,VRRkxGVSRh0,2021-06-10,1623297600000,2021,6,10,3.92,,Wednesday Night Service,59,1,galatians 6 9. it says don't allow,720.88,Galatians 6:9,True,Galatians,NEW,47,6,9,6,9
4414,VRRkxGVSRh0,2021-06-10,1623297600000,2021,6,10,3.601,,Wednesday Night Service,59,1,ephesians 3 20. father i thank you for,962.639,Ephesians 3:20,True,Ephesians,NEW,48,3,20,3,20
4415,VRRkxGVSRh0,2021-06-10,1623297600000,2021,6,10,3.201,,Wednesday Night Service,59,1,second chronicles chapter 20 about,5295.679,2 Chronicles 20,True,2 Chronicles,OLD,13,0,0,0,0
4416,VRRkxGVSRh0,2021-06-10,1623297600000,2021,6,10,3.52,,Wednesday Night Service,59,1,know romans chapter 4 with abraham how,5349.28,Romans 4,True,Romans,NEW,44,4,0,4,0
4417,VRRkxGVSRh0,2021-06-10,1623297600000,2021,6,10,3.84,,Wednesday Night Service,59,1,second chronicles 20 21 and when they,5457.44,2 Chronicles 20:21,True,2 Chronicles,OLD,13,0,0,0,0
4418,aascuOedkU8,2021-01-24,1611464400000,2021,1,24,4.32,,Sunday Night Service- Laying on of Hands,83,1,diligently seek him matthew 6 33,228.72,Matthew 6:33,True,Matthew,NEW,39,6,33,6,33
4419,aascuOedkU8,2021-01-24,1611464400000,2021,1,24,3.84,,Sunday Night Service- Laying on of Hands,83,1,it mark two months and that was it,366.88,Mark 2,True,Mark,NEW,40,2,0,2,0
4420,aascuOedkU8,2021-01-24,1611464400000,2021,1,24,5.201,,Sunday Night Service- Laying on of Hands,83,1,that psalms 91 works amen,569.519,Psalms 91,True,Psalms,OLD,18,91,0,91,0
4421,aascuOedkU8,2021-01-24,1611464400000,2021,1,24,6.4,,Sunday Night Service- Laying on of Hands,83,1,and one of them is leviticus 23 9 and 10,720.72,Leviticus 23:9,True,Leviticus,OLD,2,23,9,23,9
4422,aascuOedkU8,2021-01-24,1611464400000,2021,1,24,9.36,,Sunday Night Service- Laying on of Hands,83,1,proverbs 3 9 and 10.,781.44,Proverbs 3:9,True,Proverbs,OLD,19,3,9,3,9
4423,aascuOedkU8,2021-01-24,1611464400000,2021,1,24,7.68,,Sunday Night Service- Laying on of Hands,83,1,to or i'll just read romans 11,888.399,Romans 11,True,Romans,NEW,44,11,0,11,0
4424,aascuOedkU8,2021-01-24,1611464400000,2021,1,24,8.88,,Sunday Night Service- Laying on of Hands,83,1,genesis 4 3-4,1133.76,Genesis 4,True,Genesis,OLD,0,4,0,4,0
4425,aascuOedkU8,2021-01-24,1611464400000,2021,1,24,3.6,,Sunday Night Service- Laying on of Hands,83,1,second timothy chapter four we're going,1689.52,2 Timothy 4,True,2 Timothy,NEW,54,0,0,0,0
4426,aascuOedkU8,2021-01-24,1611464400000,2021,1,24,3.76,,Sunday Night Service- Laying on of Hands,83,1,so second timothy chapter four i'm,1699.44,2 Timothy 4,True,2 Timothy,NEW,54,0,0,0,0
4427,aascuOedkU8,2021-01-24,1611464400000,2021,1,24,4.639,,Sunday Night Service- Laying on of Hands,83,1,second timothy chapter four verses one,1706.64,2 Timothy 4,True,2 Timothy,NEW,54,0,0,0,0
4428,aascuOedkU8,2021-01-24,1611464400000,2021,1,24,3.68,,Sunday Night Service- Laying on of Hands,83,1,main anchor text uh hebrews chapter 5,2079.04,Hebrews 5,True,Hebrews,NEW,57,5,0,5,0
4429,aascuOedkU8,2021-01-24,1611464400000,2021,1,24,5.039,,Sunday Night Service- Laying on of Hands,83,1,isaiah chapter 55 but anyways,2204.8,Isaiah 55,True,Isaiah,OLD,22,55,0,55,0
4430,aascuOedkU8,2021-01-24,1611464400000,2021,1,24,3.679,,Sunday Night Service- Laying on of Hands,83,1,now we get in hebrews chapter six and,2357.92,Hebrews 6,True,Hebrews,NEW,57,6,0,6,0
4431,aascuOedkU8,2021-01-24,1611464400000,2021,1,24,5.199,,Sunday Night Service- Laying on of Hands,83,1,book of acts acts 28,2665.92,Acts 28,True,Acts,NEW,43,28,0,28,0
4432,aascuOedkU8,2021-01-24,1611464400000,2021,1,24,4.0,,Sunday Night Service- Laying on of Hands,83,1,later on foundation verse acts 28 verses,2668.24,Acts 28,True,Acts,NEW,43,28,0,28,0
4433,aascuOedkU8,2021-01-24,1611464400000,2021,1,24,5.921,,Sunday Night Service- Laying on of Hands,83,1,while amen mark chapter 16 verse 17,3617.119,Mark 16:17,True,Mark,NEW,40,16,17,16,17
4434,aascuOedkU8,2021-01-24,1611464400000,2021,1,24,5.28,,Sunday Night Service- Laying on of Hands,83,1,look at this in acts chapter 9,4073.68,Acts 9,True,Acts,NEW,43,9,0,9,0
4435,aascuOedkU8,2021-01-24,1611464400000,2021,1,24,7.12,,Sunday Night Service- Laying on of Hands,83,1,acts chapter 8 i'm sorry acts 8 14,4075.52,Acts 8:14,True,Acts,NEW,43,8,14,8,14
4436,aascuOedkU8,2021-01-24,1611464400000,2021,1,24,3.04,,Sunday Night Service- Laying on of Hands,83,1,acts chapter 1 verse 8 you shall receive,4143.44,Acts 1:8,True,Acts,NEW,43,1,8,1,8
4437,aascuOedkU8,2021-01-24,1611464400000,2021,1,24,4.881,,Sunday Night Service- Laying on of Hands,83,1,uh acts chapter 9 verse 17 and ananias,4243.679,Acts 9:17,True,Acts,NEW,43,9,17,9,17
4438,aascuOedkU8,2021-01-24,1611464400000,2021,1,24,4.16,,Sunday Night Service- Laying on of Hands,83,1,last one acts chapter 19 acts chapter 19,4373.36,Acts 19,True,Acts,NEW,43,19,0,19,0
4439,aascuOedkU8,2021-01-24,1611464400000,2021,1,24,4.72,,Sunday Night Service- Laying on of Hands,83,1,now mark 16 we already read this verse,4714.56,Mark 16,True,Mark,NEW,40,16,0,16,0
4440,aascuOedkU8,2021-01-24,1611464400000,2021,1,24,5.759,,Sunday Night Service- Laying on of Hands,83,1,right mark chapter 5 verse 22 through 23,4906.4,Mark 5:22,True,Mark,NEW,40,5,22,5,22
4441,aascuOedkU8,2021-01-24,1611464400000,2021,1,24,4.24,,Sunday Night Service- Laying on of Hands,83,1,all right so you see that mark chapter 7,5029.28,Mark 7,True,Mark,NEW,40,7,0,7,0
4442,aascuOedkU8,2021-01-24,1611464400000,2021,1,24,4.16,,Sunday Night Service- Laying on of Hands,83,1,mark chapter 7 32 33 and 35 they brought,5035.36,Mark 7,True,Mark,NEW,40,7,0,7,0
4443,aascuOedkU8,2021-01-24,1611464400000,2021,1,24,6.399,,Sunday Night Service- Laying on of Hands,83,1,mark 8 22,5239.76,Mark 8:22,True,Mark,NEW,40,8,22,8,22
4444,aascuOedkU8,2021-01-24,1611464400000,2021,1,24,2.959,,Sunday Night Service- Laying on of Hands,83,1,i'll give you one more james chapter 5,5823.28,James 5,True,James,NEW,58,5,0,5,0
4445,aascuOedkU8,2021-01-24,1611464400000,2021,1,24,5.36,,Sunday Night Service- Laying on of Hands,83,1,bible says in uh first timothy 5,5885.6,1 Timothy 5,True,1 Timothy,NEW,53,0,0,0,0
4446,aascuOedkU8,2021-01-24,1611464400000,2021,1,24,6.401,,Sunday Night Service- Laying on of Hands,83,1,22. first timothy 5 22 it says this,5887.679,1 Timothy 5:22,True,1 Timothy,NEW,53,0,0,0,0
4447,aascuOedkU8,2021-01-24,1611464400000,2021,1,24,4.241,,Sunday Night Service- Laying on of Hands,83,1,in second timothy 1 6 and the amplified,5971.679,2 Timothy 1:6,True,2 Timothy,NEW,54,0,0,0,0
4448,aascuOedkU8,2021-01-24,1611464400000,2021,1,24,3.44,,Sunday Night Service- Laying on of Hands,83,1,second timothy 1 6 it says,5974.32,2 Timothy 1:6,True,2 Timothy,NEW,54,0,0,0,0
4449,aascuOedkU8,2021-01-24,1611464400000,2021,1,24,4.96,,Sunday Night Service- Laying on of Hands,83,1,first timothy 4 14 neglect not the gift,6075.679,1 Timothy 4:14,True,1 Timothy,NEW,53,0,0,0,0
4450,aascuOedkU8,2021-01-24,1611464400000,2021,1,24,2.88,,Sunday Night Service- Laying on of Hands,83,1,go to here let's go to acts chapter 13,6133.52,Acts 13,True,Acts,NEW,43,13,0,13,0
4451,aascuOedkU8,2021-01-24,1611464400000,2021,1,24,4.4,,Sunday Night Service- Laying on of Hands,83,1,acts 13 the bible says as they,6136.4,Acts 13,True,Acts,NEW,43,13,0,13,0
4452,aascuOedkU8,2021-01-24,1611464400000,2021,1,24,6.24,,Sunday Night Service- Laying on of Hands,83,1,you see in numbers 27 18-20,6193.04,Numbers 27,True,Numbers,OLD,3,27,0,27,0
